Year,govt_Housing_Affordability_Indices_Area_Name,govt_Housing_Affordability_Indices_Category,govt_Housing_Affordability_Indices_Mortgage Affordability Index,govt_Housing_Affordability_Indices_Deposit Affordability Index,govt_Housing_Affordability_Indices_Rent Affordability Index,govt_Banks_Mortgage_Rates_Category,govt_Banks_Mortgage_Rates_Floating rate,govt_Banks_Mortgage_Rates_2 year fixed rate,govt_House_Price_Index_Category,govt_House_Price_Index_House prices (annual % change),govt_Value_of_Housing_Stock_Category,govt_Value_of_Housing_Stock_House values,figure_Category,figure_Auckland,figure_Christchurch,figure_Wellington,infometrics_avg_quarterly_income_change_Category,infometrics_avg_quarterly_income_change_nz_change,infometrics_avg_quarterly_income_change_wlg_change,infometrics_avg_quarterly_income_change_akl_change,infometrics_avg_quarterly_income_change_chc_change,infometrics_avg_quarterly_income_Category,infometrics_avg_quarterly_income_nz_level,infometrics_avg_quarterly_income_wlg_level,infometrics_avg_quarterly_income_akl_level,infometrics_avg_quarterly_income_chc_level,infometrics_avg_house_price_wide_Category,infometrics_avg_house_price_wide_...1,infometrics_avg_house_price_wide_Christchurch City Level,infometrics_avg_house_price_wide_Christchurch City % Change,infometrics_avg_house_price_wide_Christchurch City Absolute change,infometrics_avg_house_price_wide_Auckland Level,infometrics_avg_house_price_wide_Auckland % Change,infometrics_avg_house_price_wide_Auckland Absolute change,infometrics_avg_house_price_wide_Wellington City Level,infometrics_avg_house_price_wide_Wellington City % Change,infometrics_avg_house_price_wide_Wellington City Absolute change,infometrics_avg_house_price_wide_Metro areas Level,infometrics_avg_house_price_wide_Metro areas % Change,infometrics_avg_house_price_wide_Metro areas Absolute change,infometrics_avg_house_price_wide_Rural areas Level,infometrics_avg_house_price_wide_Rural areas % Change,infometrics_avg_house_price_wide_Rural areas Absolute change,rbnz_Category,rbnz_house_price_annual_pct_change,rbnz_house_value_index,rbnz_debt_servicing_pct,rbnz_floating_rate,rbnz_two_year_fixed_rate,rbnz_cpi_annual_pct_change,rbnz_unemployment_rate,statsnz_Category,statsnz_official_cash_rate,statsnz_rent_auckland,statsnz_rent_canterbury,statsnz_rent_wellington,statsnz_consents_auckland,statsnz_consents_canterbury,statsnz_consents_wellington,statsnz_population_auckland,statsnz_population_canterbury,statsnz_population_wellington,statsnz_rent_yoy_auckland,statsnz_rent_yoy_canterbury,statsnz_rent_yoy_wellington,statsnz_rent_index_auckland,statsnz_rent_index_canterbury,statsnz_rent_index_wellington,statsnz_consents_per_1000_auckland,statsnz_consents_per_1000_canterbury,statsnz_consents_per_1000_wellington,statsnz_mortgage_Auckland,statsnz_mortgage_Canterbury,statsnz_mortgage_New_Zealand,statsnz_mortgage_Wellington,statsnz_deposit_Auckland,statsnz_deposit_Canterbury,statsnz_deposit_New_Zealand,statsnz_deposit_Wellington,statsnz_rent_Auckland,statsnz_rent_Canterbury,statsnz_rent_New_Zealand,statsnz_rent_Wellington
2012,Hauraki District,Other,1.0533,1.01235,0.992125,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Hawke's Bay,Other,1.0393,0.99925,1.005425,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Horowhenua District,Other,1.0614,1.0202,1.0079500000000001,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Hurunui District,Canterbury Rural,1.013675,0.97505,1.021525,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Hutt City,Wellington Urban,1.055475,1.014625,1.019475,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Invercargill City,Other,1.0565,1.015575,1.0202499999999999,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Kaikoura District,Other,0.9913,0.95355,1.00115,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Kaipara District,Other,1.0269,0.987575,1.021225,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Kapiti Coast District,Wellington Rural,1.0490249999999999,1.008575,1.00645,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Kawerau District,Other,1.07345,1.03125,1.0107249999999999,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,MacKenzie District,Canterbury Rural,1.04575,1.00515,1.100625,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Manawatu District,Other,1.0577999999999999,1.016775,0.993425,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Manawatu-Wanganui,Other,1.04555,1.0051999999999999,1.002125,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Marlborough,Other,1.0498,1.0091999999999999,0.99805,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Marlborough District,Other,1.0498,1.0091999999999999,0.998025,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Masterton District,Wellington Rural,1.06,1.018775,0.99205,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Matamata Piako District,Other,1.0512000000000001,1.01055,1.009175,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Napier City,Other,1.0405,1.0004,1.009625,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Nelson,Other,1.0529,1.0122499999999999,1.008875,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Nelson City,Other,1.0529,1.0122499999999999,1.008925,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,New Plymouth District,Other,1.05175,1.011075,1.014825,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,New Zealand,Other,1.026325,0.987075,1.0128249999999999,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Northland,Other,1.046375,1.006,1.0030000000000001,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Opotiki District,Other,1.0609250000000001,1.0199,1.0156,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Otago,Other,1.0368,0.99685,1.089025,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Otorohanga District,Other,1.03145,0.9913000000000001,0.994675,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Palmerston North City,Other,1.039525,0.999525,0.996075,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Porirua City,Wellington Urban,1.048875,1.0083,1.018825,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Queenstown Lakes District,Other,1.033075,0.993275,1.0088,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Rangitikei District,Other,1.0759,1.0339,1.0023,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Rotorua District,Other,1.054075,1.0131999999999999,1.0021499999999999,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Ruapehu District,Other,1.0628,1.0214750000000001,0.972325,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Selwyn District,Canterbury Rural,1.005525,0.967225,0.992525,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,South Taranaki District,Other,1.0667,1.0251000000000001,1.0232,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,South Waikato District,Other,1.0404,1.0003,1.0082499999999999,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,South Wairarapa District,Wellington Rural,1.09725,1.0539,1.015275,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Southland,Other,1.066825,1.025325,1.023625,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Southland District,Other,1.086225,1.04355,1.030375,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Stratford District,Other,1.0413000000000001,1.00085,0.9972,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Taranaki,Other,1.051925,1.0111750000000002,1.0142250000000002,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Tararua District,Other,1.0605,1.0196,1.047425,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Tasman,Other,1.047225,1.006775,1.002875,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Tasman District,Other,1.047225,1.006775,1.00285,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,Taupo District,Other,1.0560749999999999,1.015125,0.9970749999999999,National,5.8133333333333335,5.609166666666667,National,4.45,National,637001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National,8,369047,6.3,21927,526830,5.2,26085,485402,1.2,5546,453369,3.6,15773,189916,5.8,10423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
